author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1365583024,0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1184.580138888889
1388851732,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1391994630,0,14.0,210.0,3138.0,8.416145495325514,1294441.0,0.0,0.0,1.0,0.0,0.0,1569.5,0.0,3.0,1,0.2941666666666667
1391998304,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3139.0,0.0,4.0,0,0.0
1391998370,0,1.0,1.0,1.0,0.0,26.0,0.0,0.0,1.0,36.4194212962963,1.0,3140.0,1.0274578772645595,5.0,0,0.0
1391998475,0,1.0,1.0,1.0,0.0,1.0,1.0,26.0,1.0,0.0012152777777777778,2.0,3141.0,823.8571428571429,6.0,0,0.0
1392007083,0,1.0,1.0,1.0,0.0,4.0,0.0,26.0,1.0,0.09962962962962962,3.0,3142.0,11.037174721189592,7.0,0,0.0
1392020046,1,1.0,1.0,1.0,0.0,1.0,1.0,1298.0,1.0,0.2941666666666667,1.0,0.0,0.0,0.0,0,0.0
1392036912,0,1.0,1.0,2.0,0.5665095065529053,29.0,1.0,301.0,1.0,0.489375,2.0,0.5,1.0108556832694764,1.0,1,0.0036342592592592594
1392037226,1,1.0,1.0,1.0,0.0,1.0,1.0,508.0,1.0,0.0036342592592592594,2.0,2.0,276.15923566878985,2.0,1,31.539560185185184
1392048743,1,1.0,1.0,1.0,0.0,2.0,3.0,208.0,1.0,0.6263078703703704,1.0,3143.0,2.5966588435311286,256.0,0,0.0
1392068566,0,1.0,1.0,1.0,0.0,1.0,1.0,3185.0,1.0,0.8557407407407407,1.0,0.0,0.0,0.0,1,877.4008796296297
1392082627,0,3.0,9.0,95.0,5.775964966266298,5286.0,10051.0,657.2,1.0,1.0057981237816749,97.0,3191.0,1.055822571339113,9.0,1,3.5473726851851852
1392089270,1,1.0,1.0,1.0,0.0,2.0,2.0,1323.0,1.0,1.0953703703703703,1.0,0.0,0.0,0.0,0,0.0
1392090030,1,1.0,1.0,1.0,0.0,1.0,1.0,4094.0,1.0,1.1041666666666667,1.0,0.0,0.0,0.0,1,847.6720601851852
1392118609,0,1.0,1.0,1.0,0.0,3.0,142.0,210.0,1.0,1.4349421296296296,1.0,0.0,0.0,0.0,0,0.0
1392133472,1,1.0,1.0,1.0,0.0,4.0,3.0,207.0,2.0,0.9806597222222222,2.0,0.0,0.0,0.0,0,0.0
1392146392,0,1.0,1.0,1.0,0.0,2.0,2.0,180.0,2.0,1.7565046296296296,1.0,0.0,0.0,0.0,1,306.974375
1392217707,0,1.0,1.0,1.0,0.0,27.0,0.0,0.0,2.0,1.563425925925926,5.0,0.0,0.0,0.0,0,0.0
1392218507,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.572685185185185,2.0,0.0,0.0,0.0,0,0.0
1392220379,1,1.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1392306114,0,1.0,1.0,1.0,0.0,219.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0
1392325408,1,5.0,23.0,54.0,2.3316584193147256,1452.0,1120.0,0.0,1.0,0.0,0.0,3265.5,0.0,1089.0,1,0.5612615740740741
1392373901,1,1.0,1.0,1.0,0.0,11.0,20.0,1300.0,2.0,0.5612615740740741,2.0,1.0,2.7817004516115733,0.0,1,1654.4413657407408
1392378167,0,1.0,1.0,1.0,0.0,5.0,5.0,1291.0,2.0,0.049375,3.0,2.0,21.253164556962023,1.0,1,1654.3919907407408
1392389120,1,2.0,3.0,5.0,2.1556390622295662,9.0,7.0,288.6,4.0,2.3205671296296293,7.0,2.0,0.9112575926759544,3.0,1,657.9396759259259
1392407515,1,1.0,1.0,1.0,0.0,1.0,2.0,339.0,2.0,4.778761574074074,1.0,3.0,1.2092592368335011,0.0,0,0.0
1392440499,1,6.0,20.0,30.0,0.1556614128487672,107795.0,88117.0,7478.433333333332,2.0,2.252270833333334,24.0,3307.5,1.034027631780517,1108.0,1,0.8020138888888889
1392464061,0,1.0,1.0,1.0,0.0,16.0,2.0,221.0,4.0,0.8673726851851852,2.0,2.0,2.152906953470063,1.0,0,0.0
1392465261,0,1.0,1.0,2.0,0.9927744539878084,31.0,9.0,64.0,2.0,5.4471180555555545,2.0,3.5,1.1376874876495602,2.0,1,49.15635416666667
