author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1229715109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1229715923,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1229716040,0,1.0,7.0,17.0,0.8447805525584631,3310.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,16.0,0,0.0
1230585851,0,1.0,3.0,3.0,0.0,14.0,16.0,5.333333333333333,1.0,10.067256944444443,3.0,1.0,0.6942588677310358,2.0,0,0.0
1230586083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1230586097,0,1.0,1.0,2.0,0.828055725379504,23.0,0.0,0.0,1.0,0.0,0.0,3.5,0.0,1.0,0,0.0
1230586255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1230586268,0,1.0,1.0,2.0,0.828055725379504,23.0,0.0,0.0,1.0,0.0,0.0,5.5,0.0,1.0,0,0.0
1230587323,0,1.0,2.0,2.0,0.0,0.0,40.0,20.0,1.0,10.084293981481483,2.0,7.5,1.0743730796997073,4.0,0,0.0
1230587371,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,2.0,0,0.0
1230588150,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,2.0,0,0.0
1230588831,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.007881944444444445,1.0,11.0,127.87224669603523,3.0,0,0.0
1230659983,0,1.0,9.0,11.0,3.1976225323740373,536.0,6.0,0.5454545454545454,2.0,0.07774200336700338,1.0,5.0,1.9721536617836317,10.0,0,0.0
1230663758,0,1.0,4.0,6.0,2.2120736129921963,439.0,0.0,0.0,1.0,0.0,0.0,13.5,0.0,16.0,0,0.0
1230664619,0,1.0,2.0,5.0,2.0847436928673115,48.0,4.0,17.0,2.0,0.03219444444444445,3.0,19.0,10.318377911993096,21.0,0,0.0
1230670187,0,1.0,4.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,0.0,104.0,0,0.0
1230672793,0,1.0,2.0,4.0,1.884313527799799,13.0,0.0,20.5,2.0,0.09460648148148147,6.0,106.5,6.505260582334231,108.0,0,0.0
1230675170,0,1.0,1.0,1.0,0.0,1.0,23.0,56.0,2.0,0.17577546296296295,1.0,109.0,6.6890761835780586,109.0,0,0.0
1231355407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1231355455,0,1.0,11.0,25.0,3.1211060399727155,372.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,24.0,0,0.0
1231355542,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1231431405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1231431457,0,1.0,18.0,120.0,2.093509398908273,3519.0,0.0,0.0,1.0,0.0,0.0,169.5,0.0,119.0,0,0.0
