,avg_R0,avg_R1,avg_Gmean,avg_mcc,avg_precision,avg_f1_score,avg_acc
brackets,True,True,True,True,True,False,True
BroadleafCommerce,True,True,True,True,False,True,True
camel,True,True,True,False,True,True,False
corefx-v-6.2,True,True,False,True,True,False,True
django,True,False,False,False,True,False,False
elasticsearch,True,True,True,True,True,True,True
fabric8,False,False,False,False,False,False,False
godot,True,True,True,True,True,True,True
vscode,True,True,True,True,True,True,True
pytorch,True,False,False,True,True,False,True
spring-boot,True,True,True,True,True,True,True
node,True,True,True,True,True,True,True
nova,True,True,True,True,True,True,True
tomcat,False,False,False,False,False,False,False
pandas,False,False,True,True,False,True,True
security,True,True,False,False,True,False,False
rails,True,True,True,True,True,True,True
rust,True,True,True,True,True,True,True
wp-calypso,True,True,True,False,True,True,False
npm,False,False,False,False,False,False,False
Mybatis3,True,True,True,False,True,True,False
tensorflow,True,True,True,True,True,True,True
