author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1415290588,0,1.0,2.0,2.0,0.9957274520849256,26.0,0.0,421.0,1.0,-1.4459837962962965,2.0,16.5,0.4813219885858821,17.0,0,0.0
1415292027,0,1.0,1.0,2.0,0.5509844433017145,25.0,22.0,2619.5,1.0,-1.4293287037037037,2.0,0.5,0.3250927170550796,1.0,0,0.0
1415292180,0,1.0,1.0,4.0,1.3854560156711009,44.0,14.0,1893.25,3.0,-4.156846064814815,9.0,8.5,0.8945030027605145,10.0,0,0.0
1415292202,0,1.0,1.0,1.0,0.0,8.0,0.0,157.0,3.0,0.0002546296296296296,2.0,11.0,3928.2727272727284,11.0,0,0.0
1415292225,0,1.0,1.0,2.0,0.6098403047164004,22.0,18.0,105.0,3.0,-0.7133854166666667,4.0,12.5,0.2991819673050307,13.0,0,0.0
1415292253,0,1.0,1.0,1.0,0.0,2.0,25.0,163.0,3.0,0.00032407407407407406,4.0,14.0,3086.714285714286,14.0,0,0.0
1415415521,0,3.0,82.0,600.0,7.661782570510223,154435.0,0.0,0.0,1.0,0.0,0.0,299.5,0.0,591.0,0,0.0
1415655890,1,1.0,2.0,8.0,0.8475161367733686,10.0,173.0,1122.375,1.0,2.782048611111111,8.0,3.5,0.9521848996453666,7.0,0,0.0
1415660185,1,1.0,2.0,2.0,0.5916727785823275,7.0,0.0,583.0,1.0,2.83175925925926,2.0,0.5,0.5882843409737436,1.0,0,0.0
1415666077,0,1.0,1.0,1.0,0.0,1.0,1.0,86.0,1.0,2.8999537037037038,1.0,0.0,0.0,0.0,0,0.0
1415669534,0,1.0,1.0,1.0,0.0,20.0,1.0,3.0,1.0,2.9399652777777776,1.0,0.0,0.0,0.0,0,0.0
1415670327,0,1.0,2.0,29.0,2.9561948012109407,10566.0,9967.0,354.8965517241378,3.0,0.10106361749680716,3.0,14.0,-25.252021015531835,28.0,1,2.304224537037037
1415671908,0,1.0,16.0,21.0,3.5655387207630964,3639.0,327.0,42.76190476190476,2.0,1.5543744488536158,11.0,10.0,1.0214353046645075,20.0,1,1.1546527777777778
1415727685,0,1.0,1.0,1.0,0.0,0.0,1.0,13.0,1.0,3.6130092592592593,1.0,1.0,1.2767775912661294,0.0,0,0.0
1415729935,0,1.0,6.0,12.0,3.54591452195184,35.0,13.0,1109.8333333333333,3.0,3.6315104166666674,15.0,5.5,0.9624781711751024,11.0,0,0.0
1415731559,0,1.0,1.0,1.0,0.0,4.0,10.0,158.0,1.0,3.6578472222222222,1.0,2.0,1.2733848461260988,2.0,0,0.0
1415731805,1,1.0,1.0,1.0,0.0,9.0,8.0,140.0,3.0,5.087407407407407,5.0,15.0,1.1965637740244612,15.0,0,0.0
1415732161,1,1.0,1.0,3.0,0.6838104214057897,59.0,3.0,318.3333333333333,1.0,3.664814814814815,3.0,4.0,1.1667508842849923,5.0,0,0.0
1415732545,0,1.0,1.0,1.0,0.0,1.0,1.0,420.0,1.0,0.004444444444444445,2.0,6.0,226.0,6.0,0,0.0
1415734147,0,1.0,2.0,3.0,1.325877055501265,3.0,251.0,128.0,1.0,2.4685185185185183,4.0,1.0,0.8013377724128056,2.0,0,0.0
1415734302,0,1.0,2.0,8.0,3.0,40.0,0.0,1369.375,3.0,1.9505222800925928,21.0,15.5,5.593875469065354,19.0,0,0.0
1415738540,0,1.0,1.0,7.0,2.8073549220576046,7.0,7.0,1514.857142857143,3.0,0.04905092592592592,26.0,23.0,8.551501959915631,26.0,0,0.0
1415742535,0,1.0,12.0,73.0,6.033598962850701,229.0,47.0,99.72602739726028,3.0,3.646778443683409,76.0,65.0,0.9776008944981144,101.0,1,5.673298611111111
1415743873,0,1.0,3.0,10.0,2.901363669197544,24.0,24.0,109.9,3.0,0.015486111111111112,20.0,106.5,19.913516976297245,111.0,0,0.0
1415747564,0,1.0,1.0,1.0,0.0,3.0,3.0,136.0,3.0,0.04271990740740742,3.0,112.0,24.408290436196154,112.0,0,0.0
1415753799,0,2.0,2.0,2.0,0.9805974409917272,24.0,31.0,39.5,1.0,2.4452719907407405,3.0,1.5,1.6149064830604158,1.0,0,0.0
1415760679,0,1.0,1.0,2.0,1.0,4.0,2.0,1345.0,1.0,3.9948842592592593,2.0,8.5,1.1877401074290614,9.0,0,0.0
1415761459,0,1.0,1.0,2.0,1.0,2.0,4.0,1346.0,1.0,0.009027777777777777,4.0,10.5,84.07692307692308,11.0,0,0.0
1415763984,0,1.0,2.0,6.0,2.2998963911678922,11.0,11.0,124.16666666666669,3.0,0.2327662037037037,18.0,115.5,2.7542638357117997,118.0,0,0.0
1415764505,0,1.0,1.0,2.0,1.0,0.0,2.0,34.0,1.0,4.039166666666667,2.0,21.5,1.185681865071178,22.0,0,0.0
1415765871,0,1.0,1.0,1.0,0.0,2.0,1.0,20.0,1.0,4.054976851851852,1.0,600.0,1.246610532324818,7.0,0,0.0
1415766052,1,1.0,3.0,3.0,1.395198603310168,6.0,30.0,197.3333333333333,1.0,4.05707175925926,3.0,24.0,1.150628617725679,25.0,0,0.0
1415766148,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,601.0,0.0,8.0,0,0.0
1415771670,1,1.0,12.0,12.0,3.5559130951758244,30.0,30.0,138.25,3.0,2.2417795138888894,21.0,7.5,1.2596976576432908,12.0,1,31.321377314814814
1415774924,0,1.0,1.0,1.0,0.0,15.0,7.0,22.0,1.0,4.159756944444443,1.0,14.0,1.2403986611130124,1.0,1,93.4061574074074
1415809765,1,1.0,1.0,2.0,0.9709505944546686,3.0,2.0,1154.5,1.0,2.5610532407407405,4.0,0.5,0.5976160885775619,1.0,0,0.0
1415813546,1,1.0,1.0,1.0,0.0,4.0,1.0,86.0,1.0,1.7068171296296295,2.0,0.0,0.0,0.0,0,0.0
1415816256,0,1.0,1.0,3.0,1.0493985254159108,27.0,27.0,713.3333333333335,3.0,1.6889930555555557,3.0,1.0,0.8311302071555345,2.0,0,0.0
1415817816,0,1.0,2.0,13.0,2.660489245112659,219.0,45.0,404.0769230769232,4.0,3.7631116452991455,14.0,6.0,0.9668493608307552,12.0,0,0.0
1415823296,0,1.0,1.0,7.0,2.4023116722176816,94.0,34.0,1612.2857142857142,1.0,2.446478174603175,14.0,3.0,0.9258710090787812,6.0,0,0.0
