author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1350842032,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1366794127,0,9.0,118.0,294.0,7.550451323944506,23494.0,0.0,0.0,2.0,0.6279956774376417,1.0,146.5,0.9985766503921109,105.0,1,0.008506944444444444
1366794862,1,1.0,2.0,2.0,0.9852281360342516,28.0,14.0,314.0,2.0,0.008506944444444444,2.0,294.5,89.16326530612247,107.0,1,34.894050925925924
1366799937,0,2.0,5.0,8.0,1.9524453149069168,164.0,15.0,99.75,2.0,0.05043402777777778,6.0,299.5,6.948364888123924,72.0,1,0.9903935185185185
1366816157,1,4.0,10.0,14.0,2.756820970685836,265.0,33.0,71.14285714285714,2.0,0.20033895502645505,11.0,310.5,2.1961526574067918,108.0,1,0.7066782407407407
1366875742,0,1.0,1.0,1.0,0.0,5.0,5.0,109.0,2.0,0.6896412037037037,2.0,318.0,2.450029369807837,48.0,0,0.0
1366877214,1,1.0,3.0,3.0,1.402081402756032,10.0,7.0,137.0,2.0,0.7066782407407407,6.0,320.0,1.8647657107293183,51.0,1,84.30630787037038
1366877386,1,1.0,3.0,4.0,0.707363555885167,98.0,2.0,80.25,2.0,0.42283564814814817,6.0,323.5,1.3067363639776084,55.0,1,23.44761574074074
1366881467,0,1.0,1.0,1.0,0.0,2.0,2.0,23.0,2.0,0.7559027777777778,2.0,326.0,2.322921451538815,56.0,0,0.0
1366885507,1,1.0,1.0,2.0,0.2899860470332091,50.0,9.0,141.0,2.0,0.9903935185185184,3.0,327.5,1.757274745822134,58.0,1,0.19278935185185186
1366902164,1,3.0,5.0,6.0,1.5609808538611656,81.0,32.0,225.0,2.0,0.9023398919753086,7.0,331.5,1.4660729821797285,110.0,1,73.34777777777778
1366902377,0,3.0,9.0,18.0,3.362490457633474,475.0,4.0,31.61111111111111,2.0,0.21276041666666667,11.0,344.5,23.900308266517268,112.0,1,0.6217592592592592
1366905071,0,1.0,1.0,1.0,0.0,2.0,1.0,188.0,2.0,0.03364583333333333,2.0,335.0,30.721362229102173,111.0,0,0.0
1366956097,1,4.0,6.0,8.0,2.5071116081419027,195.0,54.0,84.375,2.0,0.5455193865740741,9.0,357.5,1.5969822668276068,117.0,1,5.177662037037037
1366960950,1,2.0,2.0,2.0,0.9774178175281716,49.0,19.0,75.0,2.0,1.304375,3.0,362.5,1.9292038616136464,85.0,1,222.16063657407406
1366966030,1,1.0,2.0,2.0,0.7296274178915987,100.0,3.0,443.0,2.0,1.364403935185185,3.0,364.5,1.8596464421737573,119.0,1,0.03606481481481481
1366969146,1,1.0,2.0,2.0,0.7642045065086203,7.0,2.0,294.5,2.0,0.3888368055555556,5.0,366.5,2.3171531615897147,121.0,0,0.0
1366970714,0,1.0,1.0,1.0,0.0,21.0,0.0,398.0,2.0,0.01814814814814815,3.0,368.0,56.10204081632654,122.0,1,888.2781134259259
1366974169,0,2.0,3.0,5.0,1.8951329341299727,48.0,9.0,80.6,2.0,0.5101828703703705,11.0,371.0,1.7603733954912149,123.0,1,26.438020833333333
1367220901,0,4.0,15.0,21.0,3.485904535693909,206.0,121.0,63.04761904761904,2.0,2.452955798059965,28.0,384.0,1.0543470903650938,125.0,1,69.65869212962963
1367223303,1,1.0,4.0,5.0,2.0027177461019696,56.0,7.0,237.6,2.0,3.973851851851852,4.0,397.0,1.1241448729658694,130.0,1,11.108541666666667
1367239858,0,1.0,7.0,23.0,3.9183608049789798,0.0,1246.0,54.17391304347826,2.0,5.158923611111109,23.0,411.0,1.0314717783632907,45.0,0,0.0
1367245125,0,2.0,6.0,7.0,2.6302799398777887,118.0,45.0,118.0,2.0,4.222501653439154,15.0,426.0,1.08482370992529,132.0,1,0.037314814814814815
1367248349,1,1.0,4.0,5.0,2.2148632085480866,52.0,10.0,102.4,2.0,0.02238888888888889,12.0,432.0,10.426302729528537,91.0,1,255.8115625
1367252884,0,1.0,3.0,5.0,2.270942421748537,8.0,6.0,2.4,2.0,0.6870069444444444,2.0,437.0,0.7746707234481294,137.0,1,72.68197916666666
1367313459,0,3.0,6.0,8.0,1.7719258552704251,160.0,5.0,54.5,2.0,4.4762181712962965,7.0,443.5,1.0623916669786573,138.0,1,0.1452199074074074
1367326006,1,4.0,12.0,20.0,3.523640664797747,652.0,97.0,97.35,2.0,2.3977141203703702,19.0,458.5,1.0581807462401185,142.0,1,0.1598263888888889
1367331823,1,1.0,1.0,1.0,0.0,5.0,1.0,94.0,2.0,0.2125462962962963,1.0,448.0,5.70485732955783,38.0,0,0.0
1367337930,1,1.0,1.0,1.0,0.0,8.0,3.0,74.0,2.0,1.3545023148148148,3.0,469.0,1.7382785463432142,92.0,0,0.0
1367339815,1,3.0,6.0,7.0,1.6875361794492043,173.0,23.0,103.42857142857143,2.0,1.1704927248677248,13.0,473.0,1.4532062593978403,55.0,1,8.781157407407408
1367393793,1,2.0,7.0,20.0,3.316195254798996,303.0,110.0,21.05,2.0,0.8548668981481482,10.0,486.5,1.4674519364105962,71.0,1,1.1243402777777778
1367396041,1,2.0,3.0,3.0,1.1557771255088842,230.0,0.0,22.33333333333333,2.0,0.008672839506172841,3.0,498.0,26.28944246737841,73.0,1,14.291226851851851
1367398747,0,1.0,2.0,2.0,0.6343095546405662,2.0,23.0,503.0,2.0,3.5062442129629634,8.0,500.5,1.3142081499755982,144.0,1,883.3240277777778
1367403447,1,2.0,7.0,11.0,3.186696353281921,399.0,11.0,104.45454545454544,2.0,1.4168739478114485,14.0,507.0,0.8183653053460069,151.0,1,5.847453703703704
1367404729,1,1.0,3.0,3.0,0.8166890883150209,89.0,7.0,57.33333333333334,2.0,0.2839583333333333,4.0,514.0,2.226251354266543,76.0,1,8.162291666666667
1367413273,0,4.0,7.0,11.0,1.618106635140315,151.0,23.0,12.0,2.0,1.3415446127946131,7.0,521.0,0.9775721209201594,152.0,1,7.930949074074074
1367421057,0,3.0,4.0,4.0,1.3624710680278938,252.0,1.0,269.0,2.0,1.9159432870370368,13.0,528.5,1.1350404941644243,154.0,1,0.9740509259259259
1367421373,1,1.0,1.0,1.0,0.0,13.0,11.0,151.0,2.0,0.003657407407407408,1.0,531.0,274.4177215189873,82.0,0,0.0
1367475355,0,1.0,1.0,1.0,0.0,9.0,0.0,623.0,2.0,0.6284490740740739,7.0,532.0,2.591218829422815,155.0,1,0.3456018518518518
1367479942,1,1.0,2.0,2.0,0.9774178175281716,17.0,0.0,69.0,2.0,1.32609375,3.0,533.5,1.7628924169956122,84.0,0,0.0
1367482979,1,1.0,3.0,7.0,2.731927201127883,375.0,0.0,0.0,1.0,0.0,0.0,538.0,0.0,91.0,1,614.4829745370371
1367490936,1,1.0,9.0,20.0,3.4990843005990087,344.0,67.0,42.75,2.0,2.441306712962963,22.0,551.5,1.2273378083694586,111.0,1,8.178668981481481
1367505215,1,4.0,12.0,14.0,2.6340649628755664,200.0,57.0,157.92857142857142,2.0,2.0494419642857142,32.0,568.5,1.1420472741688654,165.0,1,13.02763888888889
1367507901,1,2.0,4.0,5.0,1.6749284958125246,57.0,8.0,30.6,2.0,1.6646898148148146,3.0,578.0,0.8964750101116223,169.0,1,7.814583333333333
1367510547,0,1.0,1.0,1.0,0.0,136.0,2.0,202.0,2.0,0.06171296296296296,4.0,581.0,17.20405101275319,115.0,0,0.0
1367514473,1,3.0,4.0,5.0,2.134049368560107,220.0,15.0,104.8,2.0,1.6979861111111108,9.0,584.0,4.247845410970369,172.0,1,14.742465277777777
1367565382,0,1.0,1.0,1.0,0.0,13.0,13.0,112.0,2.0,0.589224537037037,2.0,587.0,2.697145887760514,173.0,1,14.15324074074074
1367565400,0,1.0,1.0,1.0,0.0,114.0,48.0,111.0,2.0,8.926770833333334,2.0,588.0,1.1120225912225632,8.0,0,0.0
1367581370,1,3.0,6.0,8.0,1.9941862386777256,293.0,19.0,102.875,2.0,1.9890552662037035,13.0,592.5,1.5351277395687768,175.0,1,20.721412037037037
1367597377,1,3.0,4.0,4.0,1.5226275515027607,54.0,1.0,239.25,2.0,2.877092013888889,17.0,598.5,1.4794800715957594,122.0,0,0.0
1367908667,1,7.0,22.0,24.0,4.226395286748809,7.0,48.0,84.375,2.0,10.670876736111113,45.0,612.5,1.0274348144026595,176.0,0,0.0
1367916663,0,3.0,4.0,4.0,1.077078791857024,84.0,79.0,186.0,2.0,0.993269675925926,20.0,626.5,3.8946964504191013,129.0,1,72.15652777777778
1367942094,0,1.0,1.0,1.0,0.0,5.0,0.0,433.0,2.0,0.29434027777777777,8.0,629.0,4.397428335496048,12.0,0,0.0
1367942394,0,1.0,2.0,2.0,0.6193821946787638,65.0,0.0,54.0,2.0,0.19517939814814814,4.0,630.5,3.561745782310908,131.0,1,10.971296296296297
1367942502,0,1.0,1.0,1.0,0.0,1.0,0.0,130.0,2.0,8.351863425925925,7.0,632.0,1.1197337586838156,97.0,0,0.0
1367986385,0,2.0,4.0,7.0,1.975299972776072,27.0,7.0,187.14285714285717,2.0,10.030993716931217,17.0,4.0,1.0332980680795003,5.0,1,153.41947916666666
1367993139,1,1.0,1.0,1.0,0.0,0.0,1.0,46.0,2.0,0.9776851851851852,3.0,633.0,2.022824131073018,18.0,0,0.0
1367993187,1,4.0,9.0,13.0,2.632090076017289,313.0,69.0,94.0,2.0,2.4229602920227924,8.0,801.0,0.3353027796723657,183.0,1,1.2189814814814814
1367998593,0,3.0,7.0,7.0,2.474302951473625,25.0,25.0,62.57142857142857,2.0,0.09341765873015873,9.0,637.0,2.529230605851432,4.0,0,0.0
1367999628,0,4.0,25.0,71.0,2.5216406363433186,7.0,7.0,8.211267605633802,2.0,0.014996739697443922,12.0,676.0,65.8779026495654,146.0,1,1.276886574074074
1368003490,0,2.0,2.0,2.0,0.1623261801753929,75.0,9.0,219.0,2.0,0.04469907407407407,12.0,712.5,17.778871051268773,1.0,0,0.0
1368003974,0,1.0,1.0,1.0,0.0,44.0,3.0,504.0,2.0,0.0056018518518518535,12.0,714.0,179.51239669421486,16.0,0,0.0
1368004042,0,7.0,21.0,21.0,4.106890595608519,57.0,93.0,67.76190476190476,2.0,0.5765889550264551,46.0,725.0,122.20623842682146,177.0,1,1.0933449074074073
1368006817,0,4.0,4.0,4.0,1.4594705707972522,12.0,13.0,206.5,2.0,0.3000578703703704,23.0,737.5,9.4201175613366,178.0,0,0.0
1368007464,0,3.0,20.0,54.0,5.451809732121745,114.0,108.0,2.6666666666666665,2.0,0.16270468964334706,5.0,766.5,0.04125247211604351,158.0,1,1.053738425925926
1368008639,1,1.0,1.0,1.0,0.0,1.0,1.0,-6.0,2.0,0.05320601851851852,3.0,794.0,19.79486621709811,8.0,0,0.0
